appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
713160,After Death,After Death Team,After Death Team,,92,5,0,"0 .. 20,000",0,0,0,0,349,1399,75,1
709790,The Red Front,10ft Games,10ft Games,,7,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
689620,Alpha Mike Foxtrot VR - AMF VR,SUBLEVEL ONE STUDIOS,SUBLEVEL ONE STUDIOS,,52,39,0,"0 .. 20,000",0,0,0,0,999,999,0,0
658990,Icycle: On Thin Ice,Damp Gnat,Damp Gnat,,74,5,0,"0 .. 20,000",0,0,0,0,699,699,0,0
706440,Cyborg Arena,Devdan Games,Devdan Games,,14,22,0,"0 .. 20,000",0,0,0,0,79,399,80,0
729180,Turtle: Voidrunner,Grey Gods,Grey Gods,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
710170,The Broken Seal,XAREA,XAREA,,182,21,0,"0 .. 20,000",0,0,0,0,1424,1899,25,2
641910,Bike Rush,Axyos Games,Axyos Games,,31,35,0,"0 .. 20,000",0,0,0,0,124,499,75,1
650070,OVERTURN,STUDIO HG,YJM GAMES,,61,13,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
632110,Crimson Keep,"Ian Atherton, Ben Rog-Wilhelm",Merge Publishing,,12,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
645920,Dreamstones,Windybeard,Windybeard,,71,15,0,"0 .. 20,000",14,0,14,0,1199,1199,0,0
731820,Final Storm,Bit Bionic LLC,Bit Bionic LLC,,6,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
705410,World War Party: Game Of Trump,bad monkee,bad monkee,,17,17,0,"0 .. 20,000",0,0,0,0,0,0,0,0
729460,Distant Space 2,PixelMouse,PixelMouse,,98,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0
697660,Jump Gunners,NerdRage Studios,NerdRage Studios,,35,5,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
748430,Cube Color,Laush Studio,Laush Studio,,26,17,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
560300,Thy Sword,GamePhase,GamePhase,,59,2,0,"0 .. 20,000",0,0,0,0,899,899,0,0
746500,Totally Realistic Sledding VR,Plectrum Software,Plectrum Software,,8,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
550340,Umineko: Golden Fantasia,07th Expansion,MangaGamer,,298,33,0,"0 .. 20,000",199,0,199,0,1499,2499,40,8
757700,Dungeon's Barrage,Jonathan Rocha,Jonathan Rocha,,18,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
631490,Son of Scoregasm,R C Knight,Charlie's Games,,26,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
629640,Sea Battle VR,视趣互动（天津）科技有限公司,视趣互动（天津）科技有限公司,,2,7,0,"0 .. 20,000",0,0,0,0,599,599,0,0
655380,Dig Dog,"Rusty Moyher, Matt Grimm",Wild Rooster,,59,16,0,"0 .. 20,000",0,0,0,0,399,399,0,0
741400,Wands,Cortopia Studios,"Beyond Frames, Cortopia Studios",,41,32,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
749140,Prehistorik 2,Titus Interactive,Interplay Entertainment Corp.,,38,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
688450,Old Adventure,Stroe Andrei,Stroe Andrei,,11,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0
700520,Shift Quantum - A Cyber Noir Puzzle Platformer,Fishing Cactus,Fishing Cactus,,57,3,0,"0 .. 20,000",192,0,192,0,1999,1999,0,0
750450,Gunlock,Aleksandar Kuzmanovic Games,Aleksandar Kuzmanovic Games,,40,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
723810,Don't Bleed,Black Banshee Studios,Black Banshee Studios,,10,12,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
745890,This Is Not A Jumping Game,Heero,Heero,,117,5,0,"0 .. 20,000",158,0,158,0,399,399,0,0
752790,Danger Close!,Magical Hackers,Magical Hackers,,3,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
656030,The Lost Legends of Redwall: The Scout Act 1,Soma Games,Soma Games,,86,28,0,"0 .. 20,000",0,0,0,0,999,999,0,0
688940,Steve's Pub - Soda on tap,gitcare,gitcare,,5,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
677210,Gift to Humanity: Alpha,Ultima Games,Ultima Games,,13,11,0,"0 .. 20,000",7,0,10,0,299,299,0,0
749540,Wild Wolf,Altai Game Studio,Altai Game Studio,,73,67,0,"0 .. 20,000",1,0,1,0,999,999,0,0
737510,Dead Forest,"Borov, Sashka Shlapik","Borov, Sashka Shlapik",,6,28,0,"0 .. 20,000",0,0,0,0,99,99,0,0
769980,Lock Her Up: The Trump Supremacy,Three Guys Game Studio,Three Guys Game Studio,,16,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
561100,Disney's Aladdin,Virgin Games,Disney,,34,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0
546150,Primordian,Stonepunk Studios,Stonepunk Studios,,80,26,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
768480,Chamber of the Sci-Mutant Priestess,"ERE Informatique, Infogrames",Ziggurat,,15,10,0,"0 .. 20,000",0,0,0,0,699,699,0,0
775790,Rampage Ragdoll,ijal Studio,HandMade Games,,4,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
779150,Shadow of Something,The Pleasure Warlock,The Pleasure Warlock,,1,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
783860,Horse Riding Deluxe,Loot Inside,Loot Inside,,27,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0
744050,Space Invaders Extreme,TAITO CORP.,"Degica, TAITO CORP.",,166,13,0,"0 .. 20,000",13,0,13,0,1999,1999,0,0
452410,Damsel,Screwtape Studios,Screwtape Studios,,60,15,0,"0 .. 20,000",0,0,0,0,699,699,0,0
778930,Property,Kimi Karri,Kimi Karri,,67,19,0,"0 .. 20,000",0,0,0,0,99,199,50,0
796900,Trivia Vault: Mixed Trivia 2,Ripknot Systems,Ripknot Systems,,35,29,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
794550,Grapple Force Rena,Friend & Fairy,GalaxyTrail,,115,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
767400,弹炸人2222,彼岸领域,彼岸领域,,10,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
803110,Dread station,CASGames,CASGames,,9,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
801150,IMM Defense,90E GAMES,90E GAMES,,1,1,0,"0 .. 20,000",0,0,0,0,49,99,51,0
803850,Pixelpunk XL,Mykhail Konokh,Mykhail Konokh,,34,13,0,"0 .. 20,000",0,0,0,0,399,399,0,0
786720,Eternal Man: Forest,eProdigy,advocatus,,19,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
773150,Subscribe & Punch!,"Hashieve, IronEqual",Hashieve,,19,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
794240,Spinch,Queen Bee Games,Akupara Games,,116,45,0,"0 .. 20,000",0,0,0,0,824,1499,45,0
810610,Mission Of Hero,Falco Software,Berkem Agach,,13,20,0,"0 .. 20,000",0,0,0,0,299,299,0,0
804460,LAST WAR 2044,NVG Games,New Vektor Group,,20,18,0,"0 .. 20,000",0,0,0,0,51,399,87,0
802070,Cluster Dust,MegaTronic Labs,MegaTronic Labs,,13,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
799890,REVENGER: Age of Morons,evlavv_studio,evlavv_studio,,5,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
786490,Brew-Ha,Black Banshee Studios,Black Banshee Studios,,11,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
816210,The Balcony,Holotna,Holotna,,28,10,0,"0 .. 20,000",0,0,0,0,119,399,70,0
813450,Barbearian,Kimmo Lahtinen,Kimmo Factor Oy,,67,12,0,"0 .. 20,000",0,0,0,0,749,1499,50,1
821860,Secret Laboratory,Falco Software,,,3,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
825000,Temptation,DIEDEMOR STUDIO GAMES,Laush Studio,,30,24,0,"0 .. 20,000",1,0,1,0,51,399,87,0
766320,The Mage's Tale,inXile Entertainment,inXile Entertainment,,113,38,0,"0 .. 20,000",218,0,218,0,2999,2999,0,0
827270,Bounty Hunter: Space Detective,Salsawi,Salsawi Games,,8,9,0,"0 .. 20,000",0,0,0,0,199,199,0,0
825350,Downhill Deceits,Jack,Also Jack,,3,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
829280,Kaze and the Wild Masks,PixelHive,SOEDESCO,,701,21,0,"0 .. 20,000",7,0,7,0,1999,1999,0,3
736720,BAAM SQUAD,5minlab,5minlab,,77,11,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
827610,Dead End Job,Ant Workshop Ltd,Headup,,63,15,0,"0 .. 20,000",0,0,0,0,1699,1699,0,1
822720,The Amazing Bernard,Kumkwat Entertainment,Kumkwat Entertainment,,8,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
831770,Zombie Derby,Brinemedia,Brinemedia,,78,15,0,"0 .. 20,000",0,0,0,0,399,399,0,0
670320,PAPA'S TIME MACHINE,Techone Game Studio,Techone Game Studio,,8,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
842560,War Hunter,Falco Software,,,6,36,0,"0 .. 20,000",1,0,1,0,299,299,0,0
833380,Downtown,TephraSPB,TephraSPB,,3,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
845970,Trivia Vault: Movie Trivia,Ripknot Systems,Ripknot Systems,,33,21,0,"0 .. 20,000",0,0,0,0,999,999,0,0
849620,Trivia Vault: Celebrity Trivia,Ripknot Systems,Ripknot Systems,,32,26,0,"0 .. 20,000",0,0,0,0,999,999,0,0
851520,Trivia Vault: TV Trivia,Ripknot Systems,Ripknot Systems,,29,25,0,"0 .. 20,000",0,0,0,0,999,999,0,0
851710,Trivia Vault: Art Trivia,Ripknot Systems,Ripknot Systems,,32,29,0,"0 .. 20,000",0,0,0,0,99,999,90,0
718270,ZombieThon,GreenThumbStudios,GreenThumbStudios,,14,24,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
821370,MLB Home Run Derby VR,MLB,MLB,,18,7,0,"0 .. 20,000",0,0,0,0,999,999,0,1
824250,BitBreaker,God As A Cucumber,God As A Cucumber,,4,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
420330,HEIST,Atomizer Games,Atomizer Games,,18,6,0,"0 .. 20,000",0,0,0,0,499,499,0,0
561930,Sword of the Guardian,Billy Chan,Billy Chan Studio,,38,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
803930,Galactic Bulwark Strike,Josep G. Camarasa,Josep G. Camarasa,,29,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
749860,Super Sportmatchen,Kaj Forell Video Game Brand,DANGEN Entertainment,,39,14,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
833180,Spaceship Commander,Sokolov Yaroslav Vladimirovich,Sokolov Yaroslav Vladimirovich,,9,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
861740,Trivia Vault: Literature Trivia,Ripknot Systems,Ripknot Systems,,28,25,0,"0 .. 20,000",0,0,0,0,999,999,0,0
833010,Zombie Forest 2,Alexander Tavintsev,Alexander Tavintsev,,22,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
852720,Voxel Tanks,PigeonDev,PigeonDev,,27,9,0,"0 .. 20,000",0,0,0,0,149,299,50,0
842850,Newt One,DevNAri,"DevNAri, Whitethorn Games",,42,22,0,"0 .. 20,000",0,0,0,0,999,999,0,0
755410,Vengeful Rites,Deep Dive Interactive,Deep Dive Interactive,,233,16,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
810340,World of Islands - Treasure Hunt,"SilverDam™, MJM",SilverDam™,,11,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
875840,Bookers: Underground Chapter,ZeichiGames,ZeichiGames,,3,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
835660,Circle UP,CybeRoar,CybeRoar,,6,21,0,"0 .. 20,000",0,0,0,0,399,399,0,0
878270,Trivia Vault: Music Trivia,Ripknot Systems,Ripknot Systems,,13,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0
878640,LO-OP,Paleno Games,Paleno Games,,10,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
874880,Hat Hunters,Nicholas Ingulfsen,Beastereggs,,6,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
853200,Shred! 2 - ft Sam Pilgrim,ASBO Interactive,ASBO Interactive Ltd,,143,18,0,"0 .. 20,000",63,0,63,0,999,999,0,3
887510,Galencia,Jason Aldred,Jason Aldred,,26,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
877340,ATMOTECH EPISODE PRAELUDIUM,ATMODEPTH,ATMODEPTH,,1,0,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
892490,Fish Catcher,Jether,Jether,,14,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
762860,ANti: Virus Destroyer,"Nicholas Likiardopoulos, Daniel Likiardopoulos, Martin van Stipdonk",Borazon Games LLC,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
875100,Tiger Tank 59 Ⅰ,TigerQiuQiu,TigerQiuQiu,,1,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
847530,HyperBowl,Technicat LLC,Technicat LLC,,42,2,0,"0 .. 20,000",0,0,0,0,99,99,0,1
896220,Dangerous Skies 80's edition,Teamomega,Droid Riot,,2,5,0,"0 .. 20,000",0,0,0,0,49,199,75,0
893810,Chrono Project,Ward Dehairs,Ward Dehairs,,4,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
880320,魔装術師アカネ / Magic MechSuit Akane,WaterMagus,WaterMagus,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
882250,Metro Sim Hustle,Departure Interactive,Departure Interactive,,212,49,0,"0 .. 20,000",38,0,38,0,1499,1499,0,4
903160,Wunderwaffe,GiBar,RoBot,,22,18,0,"0 .. 20,000",0,0,0,0,299,299,0,0
895170,Drop Up,Aaron Angert,Aaron Angert,,10,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
905790,Hungry Shadows,CasGames,CasGames,,9,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
916820,WAR_WAR_WAR: Smiles vs Ghosts,BEKoshi,BEKoshi,,7,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
917920,The Other Half,Studio Egg Roll,Studio Egg Roll,,76,12,0,"0 .. 20,000",0,0,0,0,799,799,0,0
912790,Meteor,Nidal alshawwaf,Nidal alshawwaf,,2,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
917290,Duck Souls,Viridino Studios,Viridino Studios,,240,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
923130,Plunder Squad,AK Sommerville,AK Sommerville,,1,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
912210,Achievement Collector: Cat,QUIKIN Games,QUIKIN Games,,18,37,0,"0 .. 20,000",0,0,0,0,99,99,0,0
908740,VALHALL: Harbinger - Pre-Beta Testing,Blackrose Arts,Blackrose Arts,,137,167,0,"0 .. 20,000",70,0,70,0,2999,2999,0,0
563260,Steel Empire,mebius,mebius,,56,10,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
772530,Crayola Scoot,Climax Studios,Outright Games Ltd.,,39,11,0,"0 .. 20,000",0,0,0,0,1999,1999,0,4
870730,Adapt or Perish,Phr00t's Software,Phr00t's Software,,38,5,0,"0 .. 20,000",0,0,0,0,499,999,50,0
891790,Devil Engine,Protoculture Games,Protoculture Games,,101,12,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
926490,The Legend Of Vraz,Zatun,Zatun,,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
928230,DEFENDER 3D,Blueshift Media,Blueshift Media,,8,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
739720,Penkura,Lionsart,Lionsart,,43,4,0,"0 .. 20,000",0,0,0,0,999,999,0,1
933290,PixelRPG,Fun Guy Apps,Fun Guy Apps,,13,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
946610,Pocket Rogues,EtherGaming,EtherGaming,,229,17,0,"0 .. 20,000",344,0,344,0,399,799,50,13
938660,Achtung die Kugel!,"Erik Sillén, Fredrik Carlsson, Philip Bretschneider",,,5,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
912070,DESERT KILL,IO Games,IO Games,,15,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
878290,Double Switch - 25th Anniversary Edition,Screaming Villains,Screaming Villains,,25,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
964210,Mr Husky,Heero,SakuraGame,,85,6,0,"0 .. 20,000",453,0,453,0,59,199,70,0
630640,SEQUENCE STORM,"SPECIAL MAGIC GAMES, LLC","SPECIAL MAGIC GAMES, LLC",,128,3,0,"0 .. 20,000",30,0,30,0,0,0,0,1
891190,CROSS X CARROT,KADOKAWA CORPORATION,PLAYISM,,10,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
975800,CosmoDrive:Zero,Diamond Cats Studio,Diamond Cats Studio,,19,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
900490,Power Gunner,Mega Toast Games,Mega Toast Games,,32,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
984300,Robozarro,Frozen Flame Interactive,Frozen Flame Interactive,,5,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
970970,Crappy Tube,KY,StarK Software,,3,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
963910,They That Feast,Blackwood Specter,Blackwood Specter,,16,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0
981630,Guntastic,Ludicrous Games,Ludicrous Games,,16,1,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
987000,Shadow Uprising,Amber Eye Studio,InvestVR,,40,8,0,"0 .. 20,000",0,0,0,0,799,799,0,0
990160,ToyShot VR,eiNpictures,eiNpictures,,2,3,0,"0 .. 20,000",0,0,0,0,799,799,0,0
907970,Shennong: Taste of Illusion,Pinta Studios,"Pinta Studios, Jaunt China",,21,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0
717710,Bloom: Labyrinth,Studio Fawn,Studio Fawn,,1,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
983590,Tank Blazers,Hangar Bay 12,Hangar Bay 12,,3,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1004210,Pandamonia 潘德莫尼亚,Running Hoffman,Running Hoffman,,118,8,0,"0 .. 20,000",0,0,0,0,59,199,70,0
973310,Symphony of Stars,Only Human Studios,Only Human Studios,,1,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
982840,Bomber Barn,Late Leaf Games,Late Leaf Games,,31,22,0,"0 .. 20,000",0,0,0,0,0,0,0,0
676030,Eternal Starlight VR,White Noise Games,White Noise Games,,50,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1010660,GACHIMUCHI REBIRTH,Volha,Volha,,49,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
997030,Earth Atlantis,Pixel Perfex,Headup,,37,20,0,"0 .. 20,000",94,0,94,0,1499,1499,0,0
1018090,2100,Interactive Gaming Studios,Interactive Gaming Studios,,3,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1002000,SPITLINGS,Massive Miniteam,HandyGames,,29,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
947530,The Cup,Logan Acree,INCENDIARY ENTERTAINMENT,,15,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1023090,Super Agent: Drunk Kent,Race Kippe,Race Kippe,,0,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1007210,Trouble Travel TT,PPC,PPC,,19,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1023510,Matanga,MATANGA GAMES,MATANGA GAMES,,21,17,0,"0 .. 20,000",0,0,0,0,99,999,90,0
1016330,Bot War,James Richardson,James Richardson,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1031310,Polygon's Royale : Season 1,"FlyingCubicle, -",-,,1,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1019910,Cube Man,"Lucas Borgato, Diego Araujo",Studios Vortex,,4,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
989550,Million Arthur: Arcana Blood,"Square Enix, Team ARCANA",Square Enix,,189,53,0,"0 .. 20,000",0,0,0,0,3999,3999,0,1
1035470,Takotan - 星のタコ,Joseph Calabro,Joseph Calabro,,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1036600,Junglex,RewindApp,RewindApp,,23,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1027700,Shmup Moments,"Mankind, Inc.","Mankind, Inc.",,4,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1013950,AntiPodal,Liam Dehaudt,Liam Dehaudt,,15,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1035310,Outbreak: Lost Hope,Dead Drop Studios LLC,Dead Drop Studios LLC,,17,9,0,"0 .. 20,000",0,0,0,0,199,999,80,0
1011740,DOZA 2 - NOVOGODNIY PEREDOZ,RedTower,RedTower,,55,17,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1050810,The Hunt in the Forest,A Nostru,My Way Games,,6,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1045060,The Copper Canyon Shoot Out,Black Dragon Studios Ltd,Black Dragon Studios Ltd,,6,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
885220,Neon Cat Tickler,Petcom ltd.,Petcom ltd.,,6,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1013910,Aron's Adventure,"Tim van Kan, Tom Raudys",TiMer Games,,146,44,0,"0 .. 20,000",44,0,44,0,2999,2999,0,3
1060060,GOLF in PAPER,meokigame,meokigame,,4,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1053190,Lover Bands,Paper Fan Games,Paper Fan Games,,19,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
662550,Beraltors,Phair Games,"Phair Games, Greystone Games",,4,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1055620,Minions Battle,RewindApp,RewindApp,,74,22,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1074620,Adore,Cadabra Games,Cadabra Games,,279,27,0,"0 .. 20,000",0,0,0,0,1799,1799,0,2
1072310,Kurr Snaga,NoTime Studios,NoTime Studios,,32,11,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1064480,Deadly Path,AS Games,AS Games,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
946860,Stamp Boy / 跳跳小子,sadimakegames,sadimakegames,,85,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1058560,Deathbloom: Chapter 1,Vincent Lade,Vincent Lade,,71,11,0,"0 .. 20,000",0,0,0,0,499,999,50,0
1079940,Hippocampus,Bad Vices Games,Bad Vices Games,,23,18,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1081840,ANONYMOUS || AGONY,Coded Emotion,Coded Emotion,,47,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1083410,Coast team,杰游科技,杰游科技,,1,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1082200,ASTRO: The Beginning,BigGame Studio,BigGame Publishing,,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1087040,Alien invasion,杰游科技,杰游科技,,1,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
987410,Maui Mallard in Cold Shadow,Disney Interactive Studios,Disney,,33,19,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1054370,Sandbox Anything,Fizzostia,Fizzostia,,21,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1066620,Bugs 'N Boo Hags,Acrid Banana,"Illustrategy, LLC",,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
865940,SNK 40th ANNIVERSARY COLLECTION,Digital Eclipse,SNK CORPORATION,,142,33,0,"0 .. 20,000",11,0,11,0,2999,2999,0,0
1067720,Hellsinker.,Ruminant’s Whimper,Henteko Doujin,,153,13,0,"0 .. 20,000",21,0,21,0,999,999,0,1
1009750,Flappatron,Manning Media,Manning Media,,125,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
937160,BRING IT DOWN!,"Triverske, Mirror Queen",Triverske,,2,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1109700,Last warrior,Jack,Jack,,3,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1035550,Galaxy Forces VR,Team Galaxy,Kosker AB,,14,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1115570,Forest Mage,JoJo,JoJo,,3,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1115030,Running Black,cBlck,cBlck,,4,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1117930,惊奇剑士,PUPPET DEPOT GAME STUDIO,East2West Games,,37,13,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1118940,Robot terminator,tina,tina,,7,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1121770,Animal war,cici,cici,,2,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1123060,Alien Creatures,wula,wula,,2,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1109750,Terracotta - Shards of Doom,"Will Eller, Melanie Gunter, Joshua Key, Zac Snowbank, Rian Schmit",Neumont College of Computer Science,,10,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1069750,Balance Breakers - A Battle Party Game,Gamestry Lab,Gamestry Lab,,18,0,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0
1121590,Adam - Lost Memories,Adam Dubi,AdamDubiGames,,142,29,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1121860,Flat Earths!,"Ponywolf, Mutated Software","Ponywolf, LLC",,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1134730,Wetpants,Arke Games,Arke Games,,8,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1064600,BattleSteam,3dcafe,3dcafe,,9,6,0,"0 .. 20,000",0,0,0,0,0,0,0,2
1141450,Dodge Rocket,HaDe Games,HaDe Games,,32,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1025460,Rift Racoon,Marcos Game Dev,Marcos Game Dev,,54,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
654450,Exorcise The Demons,Midnight Games EIRL,Midnight Games EIRL,,20,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1073360,Paycheck: City RPG,Happy Dog Interactive LLC,Happy Dog Interactive LLC,,9,23,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1144280,Ain Dodo,oukaein,oukaein,,134,14,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1149070,Skyrift,Torchlight Games,Torchlight Games,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1149080,Swords and Sandals Spartacus,Whiskeybarrel Studios,eGames.com,,24,9,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1148700,Deadtime Defenders,Ravenous Games Inc.,Ravenous Games Inc.,,40,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1156570,Forest spiders,杰游科技,杰游科技,,1,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1148570,Blastworld,Hipfire Games,Hipfire Games,,27,22,0,"0 .. 20,000",0,0,0,0,0,0,0,0
783430,Gatlin',dotcopycat,"Pyrebug Studios, dotcopycat",,8,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
